category,literal,occurrences,distinct_files,first_location
spacing,"0 0 12px""></p>",1,1,connected-frontend/index.html:3714
spacing,"4px 8px"" onclick=""opencreatephaseinline()"">+ new</button>",1,1,connected-frontend/index.html:3751
spacing,"4px 8px"" onclick=""docreatephaseinline()"">create</button>",1,1,connected-frontend/index.html:3756
spacing,"4px 8px"" onclick=""document.getelementbyid('c-phase-new').style.display='none'"">×</button>",1,1,connected-frontend/index.html:3757
spacing,"4px 8px"" onclick=""opencreateelementinline()"">+ new</button>",1,1,connected-frontend/index.html:3766
spacing,"4px 8px"" onclick=""docreateelementinline()"">create</button>",1,1,connected-frontend/index.html:3771
spacing,"4px 8px"" onclick=""document.getelementbyid('c-el-new').style.display='none'"">×</button>",1,1,connected-frontend/index.html:3772
spacing,"0"" id=""ga-preview-title"">preview</h2>",1,1,connected-frontend/index.html:3895
spacing,"10px"">upload an edited schedule xlsx. expected columns: <strong>date, session, group, code, title</strong>. only curriculum code / title changes are imported — other session fields are unchanged. changes are role-permission-gated.</div>",1,1,connected-frontend/index.html:3961
spacing,"8px""></p>",1,1,connected-frontend/index.html:3983
spacing,"6px 0"">use the <strong>tags</strong> button in the facilitator list to manage subject areas.</div>",1,1,connected-frontend/index.html:4021
spacing,"14px"">we found another facilitator with the same name in this squadron.</div>",1,1,connected-frontend/index.html:4038
spacing,"12px"">this cannot be undone. the duplicate archives, and all sessions, leave records, and assistant/backup assignments transfer to the facilitator you keep.</div>",1,1,connected-frontend/index.html:4067
spacing,"10px"">click a tag to toggle it. dashed border = unit-created tag. max 20 tags.</p>",1,1,connected-frontend/index.html:4087
spacing,"6px"">create new unit tag</label>",1,1,connected-frontend/index.html:4091
spacing,"10px"">the previous code cannot be recovered. share the new code directly with the user once set.</div>",1,1,connected-frontend/index.html:4111
spacing,"10px"">this adjustment only affects how your squadron sees this activity — the original record is unchanged for every other unit.</div>",1,1,connected-frontend/index.html:4150
spacing,"20px 24px 28px"">",1,1,connected-frontend/index.html:4197
spacing,"20px 24px 24px"">",1,1,connected-frontend/index.html:4210
spacing,"14px"">upload a cea export file (csv). the system checks for existing activities before importing.</p>",1,1,connected-frontend/index.html:4212
spacing,"8px 0 16px"">",1,1,connected-frontend/index.html:4214
spacing,"16px"" onclick=""closemodal('m-cea-import')",1,1,connected-frontend/index.html:4227
spacing,"10px"">you can only create accounts within your permitted scope.</div>",1,1,connected-frontend/index.html:4238
spacing,"8px"">🔑 initial access code</div>",1,1,connected-frontend/index.html:4259
spacing,"12px"">⚠️ this code will not be shown again. copy it now before closing this window.</div>",1,1,connected-frontend/index.html:4284
spacing,18px 12px,1,1,connected-frontend/index.html:4285
spacing,"12px"" id=""m-new-code-value"">—</div>",1,1,connected-frontend/index.html:4285
spacing,"10px"">for: <strong id=""m-new-code-for"">—</strong></div>",1,1,connected-frontend/index.html:4286
spacing,"6px"" onclick=""copynewcode()"">copy to clipboard</button>",1,1,connected-frontend/index.html:4287
spacing,"12px"">⚠️ these codes will not be shown again. copy all codes now before closing.</div>",1,1,connected-frontend/index.html:4301
spacing,"10px"">the existing code will be invalidated immediately. the user must use the new code at next sign-in.</div>",1,1,connected-frontend/index.html:4315
spacing,"8px"">flights are local display groupings only. they do not create separate permissions or tenancy.</div>",1,1,connected-frontend/index.html:4345
spacing,"0""></p></div>",1,1,connected-frontend/index.html:4364
spacing,"3px"">changing role within the same scope level only. the account will need to sign in again for the new role to take effect.</div>",1,1,connected-frontend/index.html:4399
spacing,"6px 0""></div></div>",1,1,connected-frontend/index.html:4422
spacing,"3px"">moving squadron also clears any assigned flight (flights are squadron-local). the account will need to sign in again for the new scope to take effect.</div>",1,1,connected-frontend/index.html:4429
spacing,"10px"">nat hq admin only. creates a wing under the national headquarters. wing code must be unique (e.g. 7wg, 1wg).</div>",1,1,connected-frontend/index.html:4483
spacing,"10px"">wing admin: own wing only. nat hq admin: any wing. unit code must be unique (e.g. 703, specflt01).</div>",1,1,connected-frontend/index.html:4503
spacing,"14px 0 4px"">blocks <span style=""font-weight:400",1,1,connected-frontend/index.html:4596
spacing,"10px"">change the timing for this parade night only. does not affect future parade nights.</div>",1,1,connected-frontend/index.html:4637
spacing,"6px"">define the blocks for this parade night. a timing template named ""custom — {date",1,1,connected-frontend/index.html:4651
spacing,"18px 0"">'",1,1,connected-frontend/index.html:5281
spacing,"10px"">'+esc(apierr(e))+'</div>'",1,1,connected-frontend/index.html:5282
spacing,"4px"">${np?'not planned':pct+'% ready'",1,1,connected-frontend/index.html:6249
spacing,"6px"">${openitems.length",1,1,connected-frontend/index.html:6271
spacing,"6px"">${signoffpns.length",1,1,connected-frontend/index.html:6283
spacing,"8px"">published parade nights awaiting closeout.</div>`+",1,1,connected-frontend/index.html:6284
spacing,"6px"">'+conflicts.length+'</span>'",1,1,connected-frontend/index.html:6304
spacing,"6px"">unscheduled items (${unscheduled.length",1,1,connected-frontend/index.html:6355
spacing,"5px"">`+",1,1,connected-frontend/index.html:6356
spacing,"2px 7px"">${esc(u.code?u.code+' ':'')+(u.title||'')",1,1,connected-frontend/index.html:6357
spacing,"2px 0"">+${unscheduled.length-20",1,1,connected-frontend/index.html:6358
spacing,"8px""><span class=""badge ${decclass",1,1,connected-frontend/index.html:6392
spacing,"6px"">${esc(s.label)",1,1,connected-frontend/index.html:6422
spacing,"0"">squadron setup — ${esc(d.squadron.squadron_code||'')",1,1,connected-frontend/index.html:6441
spacing,"12px""><h2 class=""ctitle"">recommended</h2>'+",1,1,connected-frontend/index.html:6450
spacing,"0 0 10px"">not required for setup to count as complete, but most squadrons need these.</p>'+",1,1,connected-frontend/index.html:6451
spacing,"4px"">write-block starts: ${esc(d.pending_until)",1,1,connected-frontend/index.html:6679
spacing,"4px"">message: ${esc(d.message)",1,1,connected-frontend/index.html:6680
spacing,"4px"">expected return: ${esc(d.until)",1,1,connected-frontend/index.html:6681
spacing,6px 0 10px,1,1,connected-frontend/index.html:6682
spacing,"10px"">maintenance mode is off. system is operating normally.</div>`",1,1,connected-frontend/index.html:6689
spacing,"8px"">backup directory: <code>${esc(d.backup_dir)",1,1,connected-frontend/index.html:6743
spacing,"5px 8px"" value=""${val",1,1,connected-frontend/index.html:6834
spacing,"4px"">system admin</div>`",1,1,connected-frontend/index.html:6841
spacing,"4px"">failures:<br>'+",1,1,connected-frontend/index.html:6892
spacing,"14px""><thead>'",1,1,connected-frontend/index.html:6912
spacing,"4px 8px"">type</th><th style=""text-align:left",1,1,connected-frontend/index.html:6913
spacing,"4px 8px"">name / code</th><th style=""text-align:left",1,1,connected-frontend/index.html:6913
spacing,"4px 8px"">result</th></tr></thead><tbody>'",1,1,connected-frontend/index.html:6913
spacing,"4px 8px"">${esc(label)",1,1,connected-frontend/index.html:6917
spacing,"4px 8px"">${created",1,1,connected-frontend/index.html:6917
spacing,"10px"">access codes — copy all now, they will not appear again:</div>'",1,1,connected-frontend/index.html:6921
spacing,"4px"">${esc(_role_labels[a.role]||a.role)",1,1,connected-frontend/index.html:6924
spacing,"6px"">${esc(g.label)",1,1,connected-frontend/index.html:7140
spacing,"6px"">${types.map(t=>_refdatarowhtml(t,null)).join('')",1,1,connected-frontend/index.html:7141
spacing,6px 9px,1,1,connected-frontend/index.html:7170
spacing,"6px 0 0""></p>",1,1,connected-frontend/index.html:7173
spacing,"0"" title=""restore"">↩</button>`:''",1,1,connected-frontend/index.html:7205
spacing,"5px"">${esc(it[t.namefield])",1,1,connected-frontend/index.html:7207
spacing,"8px 0"">'+(!(s.accountlist||[]).length?'no accounts in scope.':'no accounts match the filter.')+'</div>'",1,1,connected-frontend/index.html:7299
spacing,"3px"">locked</span>':''",1,1,connected-frontend/index.html:7322
spacing,"8px 0"">no ${showarchived?'archived ':''",1,1,connected-frontend/index.html:7439
spacing,"4px"">${actionscell(f)",1,1,connected-frontend/index.html:7451
spacing,"8px 0"">no wings found.</div>'",1,1,connected-frontend/index.html:7484
spacing,"8px 0"">no units found.</div>'",1,1,connected-frontend/index.html:7517
spacing,"0 0 10px"">confirm the accounts to archive. remove any that should not be included before continuing.</p>",1,1,connected-frontend/index.html:8064
spacing,"8px"">archiving immediately revokes sign-in for ${n",1,1,connected-frontend/index.html:8077
spacing,"8px 0""><strong>reason:</strong> ${esc(w.reason.trim())",1,1,connected-frontend/index.html:8096
spacing,"6px""><table><thead><tr><th>time</th><th>action</th><th>object</th></tr></thead><tbody>",1,1,connected-frontend/index.html:8116
spacing,"8px 0"">${esc(kindlabel)",1,1,connected-frontend/index.html:8235
spacing,"8px 0 4px"">select accounts to archive now to clear this block:</div>",1,1,connected-frontend/index.html:8249
spacing,"6px"" disabled onclick=""_owzarchivenestedaccounts()"">archive selected accounts now</button>`",1,1,connected-frontend/index.html:8257
spacing,"6px"">archive these squadrons / specialist units individually first (squadrons / specialist units table below):<br>${w.impact.subordinate_orgs.map(s=>esc(s.code)).join(', ')",1,1,connected-frontend/index.html:8259
spacing,"8px"">no blocking conditions. this '+kindlabel.tolowercase()+' can be archived.</div>'",1,1,connected-frontend/index.html:8262
spacing,"8px""><strong>also note:</strong><ul style=""margin:4px 0 0 18px",1,1,connected-frontend/index.html:8264
spacing,"0"">${sw.map(x=>`<li>${esc(x.message||x.type)",1,1,connected-frontend/index.html:8264
spacing,"8px 0"">'+(!(s.users||[]).length?'no users in scope.':'no users match the filter.')+'</div>'",1,1,connected-frontend/index.html:8558
spacing,"16px"">no sessions</td></tr>`",1,1,connected-frontend/index.html:8679
spacing,"16px 12px""><div class=""es"">${esc(msg)",1,1,connected-frontend/index.html:8691
spacing,"5px"" role=""img"" aria-label=""${esc(lbl)",1,1,connected-frontend/index.html:8722
spacing,"6px"" role=""img"" aria-label=""${esc(name)",1,1,connected-frontend/index.html:8880
spacing,"circ-dash,...r",1,1,connected-frontend/index.html:8935
spacing,"auto"">${r.count",1,1,connected-frontend/index.html:8937
spacing,"4px"">no sessions scheduled for this parade night yet.</div>",1,1,connected-frontend/index.html:8957
spacing,"3px""><span class=""badge ${cls",1,1,connected-frontend/index.html:8980
spacing,"3px""><span class=""badge b-ok"" style=""width:16px",1,1,connected-frontend/index.html:8982
spacing,"3px""><span class=""badge b-grey"" style=""width:16px",1,1,connected-frontend/index.html:8982
spacing,"6px"">readiness checklist</div>${sesscheck",1,1,connected-frontend/index.html:8983
spacing,"6px"">session plan</div>",1,1,connected-frontend/index.html:8994
spacing,"10px"">${esc(d.insight)",1,1,connected-frontend/index.html:8997
spacing,"12px"">`+",1,1,connected-frontend/index.html:9008
spacing,"5px"">not planned</div>",1,1,connected-frontend/index.html:9014
spacing,"5px 0""><div style=""height:100%",1,1,connected-frontend/index.html:9021
spacing,"8px"">`+",1,1,connected-frontend/index.html:9047
spacing,"4px"">next ${ur.data.length",1,1,connected-frontend/index.html:9251
spacing,"8px"">${esc(ur.insight)",1,1,connected-frontend/index.html:9252
spacing,"2px"">current rate</div>",1,1,connected-frontend/index.html:9372
spacing,"2px"">remaining planned</div>",1,1,connected-frontend/index.html:9380
spacing,"2px"">projected to deliver</div>",1,1,connected-frontend/index.html:9388
spacing,"2px"">at risk</div>",1,1,connected-frontend/index.html:9393
spacing,"2px"">${esc(label)",1,1,connected-frontend/index.html:9420
spacing,"10px"">create a training year to activate your schedule, parade nights, and training program.</div><button class=""btn btn-primary btn-sm"" onclick=""nav(\'settings\')"">set up this year →</button></div></div>'",1,1,connected-frontend/index.html:9493
spacing,"8px 0"">loading…</div>'",1,1,connected-frontend/index.html:9807
spacing,"2px"">${esc(t.description)",1,1,connected-frontend/index.html:9822
spacing,"3px"">${t.session_count",1,1,connected-frontend/index.html:9823
spacing,"7px"">session ${i+1",1,1,connected-frontend/index.html:10263
spacing,"7px"">notices</div>",1,1,connected-frontend/index.html:10416
spacing,"10px"">this parade night is closed. its date, term, timing and type can no longer be edited.</div>`",1,1,connected-frontend/index.html:10428
spacing,"7px"">parade night details</div>",1,1,connected-frontend/index.html:10432
spacing,"6px"" onclick=""savepncoredetails('${ds",1,1,connected-frontend/index.html:10442
spacing,"7px"">quick assign to all sessions</div>",1,1,connected-frontend/index.html:10447
spacing,"5px"">changes take effect when you click save changes below.</div>",1,1,connected-frontend/index.html:10458
spacing,"10px"" data-sess-card=""${i",1,1,connected-frontend/index.html:10464
spacing,"4px 0"">",1,1,connected-frontend/index.html:10483
spacing,"3px"">where this session appears on the printed weekly program.</div>",1,1,connected-frontend/index.html:10492
spacing,"3px 0"">${esc(s.trainingclasses.map(c=>c.display_name).join(', '))",1,1,connected-frontend/index.html:10518
spacing,"8px"" onclick=""domarkremainingdelivered('${ds",1,1,connected-frontend/index.html:10526
spacing,"8px"" onclick=""docancelallsessions('${ds",1,1,connected-frontend/index.html:10527
spacing,"8px"">locks the parade night once all outcomes are recorded.</span>",1,1,connected-frontend/index.html:10553
spacing,"0 0 6px"">",1,1,connected-frontend/index.html:11051
spacing,"8px"">${phbadge(ph)",1,1,connected-frontend/index.html:11696
spacing,"5px"">'+bd.map(c=>{",1,1,connected-frontend/index.html:11732
spacing,"12px"">${phbadge(e.phase)",1,1,connected-frontend/index.html:11767
spacing,"12px""><a href=""${safeurl(e.lh)",1,1,connected-frontend/index.html:11768
spacing,"12px""><b>instructor:</b> ${esc(e.instr||'—')",1,1,connected-frontend/index.html:11769
spacing,"8px"">scheduled sessions (${sess.length",1,1,connected-frontend/index.html:11771
spacing,"0"">${st.scopetype==='squadron'?'inherited activities':'activities'",1,1,connected-frontend/index.html:12085
spacing,"10px 0"">",1,1,connected-frontend/index.html:12088
spacing,"auto"">${viewbtns",1,1,connected-frontend/index.html:12098
spacing,"6px"">showing the first results — narrow your filters to see more.</div>`",1,1,connected-frontend/index.html:12118
spacing,"8px"">owned by ${esc(ownerlabel)",1,1,connected-frontend/index.html:12137
spacing,"8px"">this will immediately appear in every subordinate ${st.scopetype==='national'?'wing and squadron':'squadron'",1,1,connected-frontend/index.html:12229
spacing,"4px"" '",1,1,connected-frontend/index.html:12677
spacing,"6px"">'+newcount+' new activities will be added</p>'",1,1,connected-frontend/index.html:12911
spacing,"6px"">'+updcount+' existing activities — click to keep original</p>'",1,1,connected-frontend/index.html:12912
spacing,"8px"">import complete</div>'",1,1,connected-frontend/index.html:12979
spacing,"8px"">import failed: '+esc(e.message)+'</div>')",1,1,connected-frontend/index.html:12986
spacing,"2px"">'+esc(c.hint)+'</span>'",1,1,connected-frontend/index.html:13403
spacing,"14px"">no activities${typefilter!=='all'?' of this type':''",1,1,connected-frontend/index.html:13601
spacing,"14px"">no ${showarchived?'archived ':''",1,1,connected-frontend/index.html:13879
spacing,"14px"">session history</h2>",1,1,connected-frontend/index.html:14004
spacing,"4px 0""></div>",1,1,connected-frontend/index.html:14035
spacing,"4px 0"">loading past leave…</div>'",1,1,connected-frontend/index.html:14084
spacing,3px 12px,1,1,connected-frontend/index.html:14199
spacing,10px',1,1,connected-frontend/index.html:14242
spacing,"14px"">no ${showrooms?'archived ':''",1,1,connected-frontend/index.html:14447
spacing,"14px"">no ${showequip?'archived ':''",1,1,connected-frontend/index.html:14457
spacing,"3px 8px""><input type=""checkbox"" value=""${esc(c.display_name)",1,1,connected-frontend/index.html:14477
spacing,"0""> ${esc(c.display_name)",1,1,connected-frontend/index.html:14477
spacing,"12px 0""><div class=""et"">no changes in this period.</div><div class=""es"">nothing was updated in the selected window.</div></div>'",1,1,connected-frontend/index.html:14687
spacing,"1px"" title=""${esc(ts)",1,1,connected-frontend/index.html:14695
spacing,"6px"">showing 80 most recent changes. narrow the date window to see earlier items.</div>` : '')",1,1,connected-frontend/index.html:14700
spacing,"12px""><label for=""pday-prop-reason"">reason (required, audited)</label><input id=""pday-prop-reason"" placeholder=""e.g. squadron changed parade night to ${esc(dayname(_pdaypropnewweekday)||'')",1,1,connected-frontend/index.html:14784
spacing,"4px 0"">no timing templates defined. click ""+ new template"" to create one.</div>'",1,1,connected-frontend/index.html:14899
spacing,"8px"">from ${t.effective_from",1,1,connected-frontend/index.html:14908
spacing,"2px 8px"" onclick=""opentimingtemplatemodal('${esc(t.timing_template_id)",1,1,connected-frontend/index.html:14910
spacing,"2px 3px""><input class=""tt-block-name"" value=""${esc(b.block_name||'')",1,1,connected-frontend/index.html:14953
spacing,"2px 3px""><select onchange=""_ttbset(${i",1,1,connected-frontend/index.html:14954
spacing,2px 3px,1,1,connected-frontend/index.html:14960
spacing,"2px 3px""><input value=""${esc(b.block_name)",1,1,connected-frontend/index.html:15094
spacing,"2px 6px"" onclick=""var e=document.getelementbyid('${id",1,1,connected-frontend/index.html:15213
spacing,"4px""><strong>measure:</strong> ${esc(chart.measure||'')",1,1,connected-frontend/index.html:15216
spacing,"4px""><strong>action:</strong> ${esc(chart.action||'')",1,1,connected-frontend/index.html:15217
spacing,"6px"">data confidence: ${c.units_reporting",1,1,connected-frontend/index.html:15228
spacing,"6px"">${esc(c.note)",1,1,connected-frontend/index.html:15230
spacing,"0"">${esc(chart.title||'')",1,1,connected-frontend/index.html:15235
spacing,"6px 0 10px"">${esc(assessment)",1,1,connected-frontend/index.html:15238
spacing,"10px"">trend vs previous parade night: ${_cmd_trend_symbol[r.trend]||'—'",1,1,connected-frontend/index.html:15289
spacing,"3px"" title=""${esc(w.label)",1,1,connected-frontend/index.html:15313
spacing,"10px""><table><thead><tr><th>date</th><th>unit</th><th>category</th><th style=""text-align:center"">sessions</th><th>severity</th></tr></thead><tbody>`+",1,1,connected-frontend/index.html:15321
spacing,"4px"">showing 20 of ${items.length",1,1,connected-frontend/index.html:15324
spacing,"6px"" role=""img"" aria-label=""${esc(row.label)",1,1,connected-frontend/index.html:15338
spacing,"5px"" role=""img"" aria-label=""${esc(r.label)",1,1,connected-frontend/index.html:15360
spacing,"14px 0 6px"">a — immediate training readiness</h2>`",1,1,connected-frontend/index.html:15397
spacing,"18px 0 6px"">b — training delivery performance</h2>`",1,1,connected-frontend/index.html:15402
spacing,"18px 0 6px"">c — system adoption</h2>`",1,1,connected-frontend/index.html:15409
spacing,"12px 16px""><div style=""display:flex",1,1,connected-frontend/index.html:15410
spacing,"4px 10px"" onclick=""_loadadoptiondata('${scope",1,1,connected-frontend/index.html:15418
spacing,"10px""></div></div>`",1,1,connected-frontend/index.html:15420
spacing,"8px"">${esc(since)",1,1,connected-frontend/index.html:15438
spacing,"8px"">red = no facilitator in this squadron tagged for that subject area.</div></div>`",1,1,connected-frontend/index.html:15533
spacing,"8px 0"">no cancelled sessions or stand-downs recorded. programme is on track.</div>`",1,1,connected-frontend/index.html:15552
spacing,"6px"">enter proxy mode for a squadron to review and resolve not-delivered sessions.</div>`",1,1,connected-frontend/index.html:15570
spacing,"8px 0"">no not-delivered sessions recorded across the wing.</div>`",1,1,connected-frontend/index.html:15572
spacing,"10px"">read-only oversight view. ${s.role==='wing_admin'?'to change this squadron, enter proxy mode using the proxy button on the row.':'wing viewers are read-only.'",1,1,connected-frontend/index.html:15588
spacing,"8px"">red = number of sqns in that wing with no facilitator tagged in the subject. refer to facilitator load and training balance for detail.</div></div>`",1,1,connected-frontend/index.html:15628
spacing,"10px"">read-only national oversight. ${['national_admin','system_admin'].includes(s.role)?'deeper squadron changes require delegated intervention mode, where permitted.':'national viewers are read-only.'",1,1,connected-frontend/index.html:15640
spacing,"2px"">${sym",1,1,connected-frontend/index.html:16122
spacing,"1px 5px"" onclick=""navtoscheduledpn('${esc(scheddate)",1,1,connected-frontend/index.html:16138
spacing,"10px"">`",1,1,connected-frontend/index.html:16426
spacing,"1px"">`",1,1,connected-frontend/index.html:16444
spacing,"2px 0"">${d",1,1,connected-frontend/index.html:16445
spacing,"1px auto 0""></div>`",1,1,connected-frontend/index.html:16466
spacing,2px 1px,1,1,connected-frontend/index.html:16470
spacing,"3px""><span class=""badge badge-amber"">${esc(x.holiday_type||'holiday')",1,1,connected-frontend/index.html:16495
spacing,"6px"">parade night</div>",1,1,connected-frontend/index.html:16505
spacing,"8px"">`",1,1,connected-frontend/index.html:16514
spacing,"5px"">",1,1,connected-frontend/index.html:16520
spacing,"4px"">no scheduled events on this date.</p>`",1,1,connected-frontend/index.html:16528
spacing,"4px"">edit</button>`:''",1,1,connected-frontend/index.html:16573
spacing,"4px"">view progress</button>`",1,1,connected-frontend/index.html:16805
spacing,"4px"">edit</button>`",1,1,connected-frontend/index.html:16807
spacing,"4px"">split</button>`",1,1,connected-frontend/index.html:16808
spacing,"4px"">merge into…</button>`",1,1,connected-frontend/index.html:16809
spacing,"10px""><thead><tr><th>class</th><th>stage</th><th>order</th><th>expected</th>${showarchived?'':'<th>curriculum progress</th>'",1,1,connected-frontend/index.html:16814
spacing,"14px"">no curriculum items in this stage yet.</td></tr>'",1,1,connected-frontend/index.html:16885
spacing,"2px"">${esc(a.event_name)",1,1,connected-frontend/index.html:17701
spacing,"10px"">no wing hq events for this year yet. use <strong>+ new event</strong> to add one, or import from your wing master schedule.</p>`",1,1,connected-frontend/index.html:18234
spacing,"4px"">linked curriculum</div>`+",1,1,connected-frontend/index.html:18302
spacing,"3px 0""><span class=""badge b-grey"">${esc(l.curriculum_code||'—')",1,1,connected-frontend/index.html:18303
spacing,"4px"">your squadron's status</div>",1,1,connected-frontend/index.html:18311
spacing,"6px"">${esc(ss.notes)",1,1,connected-frontend/index.html:18313
spacing,"10px"">${srcbadge",1,1,connected-frontend/index.html:18317
spacing,"8px"">${esc(e.title)",1,1,connected-frontend/index.html:18318
spacing,"8px"">${esc(e.description)",1,1,connected-frontend/index.html:18325
spacing,"8px"">${esc(e.notes)",1,1,connected-frontend/index.html:18326
spacing,"8px"">this event requires squadron action. mark your preparation status below.</div>':''",1,1,connected-frontend/index.html:18327
spacing,"8px"">'",1,1,connected-frontend/index.html:18550
spacing,"4px"">${esc(e.title)",1,1,connected-frontend/index.html:18556
spacing,"4px"">${esc(_wc_imp_label[e.planning_importance]||e.planning_importance)",1,1,connected-frontend/index.html:18557
spacing,"6px"">${esc(r.cat)",1,1,connected-frontend/index.html:18732
spacing,"6px"">${esc(r.sub)",1,1,connected-frontend/index.html:18734
spacing,"6px"">'+esc(_entitycat(r.type))+'</span>'",1,1,connected-frontend/index.html:18749
spacing,"6px"">'+esc(r.sub)+'</span>':'')",1,1,connected-frontend/index.html:18751
spacing,"10vh"">",1,1,connected-frontend/index.html:19359
spacing,"6px 0"">",1,1,connected-frontend/index.html:19368
spacing,"auto"">",1,1,connected-frontend/index.html:19384
radius,6px,48,1,connected-frontend/index.html:224
radius,8px,34,1,connected-frontend/index.html:354
radius,5px,18,1,connected-frontend/index.html:226
radius,3px,16,1,connected-frontend/index.html:121
radius,10px,13,1,connected-frontend/index.html:321
radius,4px,12,1,connected-frontend/index.html:248
radius,50%,12,1,connected-frontend/index.html:646
radius,2px,9,1,connected-frontend/index.html:230
radius,7px,6,1,connected-frontend/index.html:331
radius,0 8px 8px 0,5,1,connected-frontend/index.html:634
radius,"3px""></div></div></div>",4,1,connected-frontend/index.html:8799
radius,"2px""></span>${esc(s.label)",4,1,connected-frontend/index.html:8854
radius,1px,3,1,connected-frontend/index.html:221
radius,20px,2,1,connected-frontend/index.html:512
radius,0 6px 6px 0,2,1,connected-frontend/index.html:630
radius,12px,2,1,connected-frontend/index.html:1010
radius,"4px"">",2,1,connected-frontend/index.html:2632
radius,"6px""></div>",2,1,connected-frontend/index.html:4151
radius,"8px 8px 0 0"">",2,1,connected-frontend/index.html:4193
radius,0,2,1,connected-frontend/index.html:4640
radius,"3px""></div></div></td>'",2,1,connected-frontend/index.html:8764
radius,3px 3px 0 0,2,1,connected-frontend/index.html:8859
radius,"3px""></div></div>",2,1,connected-frontend/index.html:9021
radius,"6px"">",2,1,connected-frontend/index.html:16504
radius,5px 0 0 5px,1,1,connected-frontend/index.html:293
radius,0 5px 5px 0,1,1,connected-frontend/index.html:294
radius,3px 0 0 3px,1,1,connected-frontend/index.html:657
radius,0 3px 3px 0,1,1,connected-frontend/index.html:658
radius,10px 10px 0 0,1,1,connected-frontend/index.html:739
radius,0 0 6px 0,1,1,connected-frontend/index.html:1137
radius,999px,1,1,connected-frontend/index.html:1207
radius,6px 6px 0 0,1,1,connected-frontend/index.html:1212
radius,0 0 6px 6px,1,1,connected-frontend/index.html:1223
radius,"4px"" onchange=""saselectwing(this.value)"">",1,1,connected-frontend/index.html:1366
radius,"4px""><option value="""">select wing…</option></select>",1,1,connected-frontend/index.html:2627
radius,"5px""></div></div>`:'')  +",1,1,connected-frontend/index.html:6391
radius,"2px 2px 0 0"" title=""${esc(s.label)",1,1,connected-frontend/index.html:9053
radius,"6px"">'",1,1,connected-frontend/index.html:12914
radius,4px',1,1,connected-frontend/index.html:13160
radius,"2px""></span>${esc(cc[1])",1,1,connected-frontend/index.html:15304
radius,"4px"" aria-label=""reporting period"">",1,1,connected-frontend/index.html:15388
radius,"4px"" aria-label=""adoption period"">",1,1,connected-frontend/index.html:15412
radius,"3px""><div style=""height:100%",1,1,connected-frontend/index.html:15453
radius,0 4px 4px 0,1,1,connected-frontend/index.html:18553
shadow,"0 0 0 3px rgba(0,75,141,.22)",3,1,connected-frontend/index.html:225
shadow,"0 1px 0 rgba(255,255,255,.10) inset,0 -1px 0 rgba(0,0,0,.20) inset,0 1px 3px rgba(0,30,65,.25)",2,1,connected-frontend/index.html:226
shadow,none!important,1,1,connected-frontend/index.html:129
shadow,none !important,1,1,connected-frontend/index.html:189
shadow,"0 1px 3px rgba(0,47,101,.08),0 8px 32px rgba(0,0,0,.28)",1,1,connected-frontend/index.html:216
shadow,none,1,1,connected-frontend/index.html:229
shadow,"0 1px 0 rgba(255,255,255,.06),0 2px 12px rgba(0,0,0,.35)",1,1,connected-frontend/index.html:241
shadow,"0 8px 24px rgba(0,0,0,.16)",1,1,connected-frontend/index.html:327
shadow,"0 1px 2px rgba(0,47,101,.06)",1,1,connected-frontend/index.html:483
shadow,"0 1px 0 rgba(255,255,255,.08) inset,0 -1px 0 rgba(0,0,0,.20) inset,0 1px 3px rgba(150,0,30,.3)",1,1,connected-frontend/index.html:487
shadow,"0 2px 8px rgba(81,176,227,.18)",1,1,connected-frontend/index.html:674
shadow,"0 22px 60px rgba(0,0,0,.38)",1,1,connected-frontend/index.html:737
shadow,"4px 0 20px rgba(0,0,0,.4)",1,1,connected-frontend/index.html:1068
shadow,"0 3px 10px rgba(0,0,0,.25)",1,1,connected-frontend/index.html:1154
shadow,"0 8px 32px rgba(0,30,60,.28)",1,1,connected-frontend/index.html:19360
z-index,200,2,1,connected-frontend/index.html:241
z-index,500,2,1,connected-frontend/index.html:735
z-index,60,1,1,connected-frontend/index.html:326
z-index,1,1,1,connected-frontend/index.html:499
z-index,900,1,1,connected-frontend/index.html:894
z-index,2,1,1,connected-frontend/index.html:978
z-index,9999,1,1,connected-frontend/index.html:1062
z-index,300,1,1,connected-frontend/index.html:1068
z-index,299,1,1,connected-frontend/index.html:1070
z-index,999,1,1,connected-frontend/index.html:1137
z-index,9000,1,1,connected-frontend/index.html:1154
z-index,2000,1,1,connected-frontend/index.html:19359
z-index,"1100"">",1,1,connected-frontend/index.html:19383
duration,12s,12,1,connected-frontend/index.html:226
duration,13s,7,1,connected-frontend/index.html:447
duration,15s,5,1,connected-frontend/index.html:224
duration,.01ms!important,2,1,connected-frontend/index.html:1159
duration,3s,2,1,connected-frontend/index.html:656
duration,18s,2,1,connected-frontend/index.html:1088
duration,4s,1,1,connected-frontend/index.html:731
